element,domain,node0,node1,node2,area_m2,quality,heat_flux_W_m2,electric_field_V_m,joule_W_m3
1905,"plate",437,399,438,0.0000027063293750000023,1.0000000000000002,10259.664794208124,10.640629397645709,1225698.0427645834
1906,"plate",700,722,699,0.000002706329375,1,17510.24800121348,4.693271175526747,253831.9437503826
1907,"plate",675,700,699,0.000002706329375,1,17880.77515151751,4.7898781533229196,264330.786110589
1908,"plate",698,674,699,0.000002706329375,1,12843.093324846235,3.567840875697089,146000.72181178586
1909,"plate",674,675,699,0.000002706329375,1,16986.839050265444,4.692467799559838,252962.58323903498
1910,"plate",348,310,349,0.0000027063293750000023,1.0000000000000002,24565.323220016653,10.009028800988652,1112464.4867982094
1911,"plate",387,348,349,0.000002706329375000003,1,24558.750173008048,10.025293914189541,1116337.1105135484
1912,"plate",350,388,349,0.000002706329375000003,1,22175.061015511845,10.292253295350012,1168635.5511998124
1913,"plate",311,350,349,0.0000027063293750000023,1.0000000000000002,22191.185274891737,10.28282614456114,1166316.0442999501
1914,"plate",388,387,349,0.000002706329375000003,1,23895.87431970199,10.291447567102086,1172444.5681199387
1915,"plate",310,311,349,0.0000027063293750000023,1.0000000000000002,23090.24944813776,10.070051385712086,1122114.371010251
1916,"plate",640,610,641,0.000002706329374999998,1,28396.833186668533,6.605287720085868,513049.2812168216
1917,"plate",665,640,641,0.0000027063293750000027,1,28333.229552783112,6.59667681204743,511865.1131844086
1918,"plate",611,642,641,0.0000027063293749999964,1.0000000000000002,26508.759666944374,6.507414997037976,493775.03484000085
1919,"plate",642,666,641,0.0000027063293750000006,1,26357.084883990396,6.480557005952298,489946.5092956456
1920,"plate",666,665,641,0.0000027063293750000006,0.9999999999999998,26595.62653715516,6.334197427019954,470038.0881469777
1921,"plate",610,611,641,0.0000027063293749999964,1,28493.670858756563,6.850433023338618,549343.7825518396
1922,"plate",230,9,231,0.0000013531646874999992,0.7999999979024515,29222.538586736435,9.260813688806964,970660.2425987375
1923,"plate",269,230,231,0.0000027063293749999985,1.0000000000000002,29215.718520904273,9.262596254725452,971077.8641303034
1924,"plate",270,269,231,0.0000027063293749999985,1,28290.04503244929,9.38291767489995,992305.9532759023
1925,"plate",9,10,231,0.0000013531646875000012,0.7999999979024509,28255.780931279653,9.387903789767066,993274.1420971246
1926,"plate",10,232,231,0.0000013531646874999992,0.7999999979024515,27268.263307565976,9.51315387624909,1015822.5565806803
1927,"plate",232,270,231,0.0000027063293749999985,1,27259.769185144134,9.514999205424395,1016259.4724838766
1928,"plate",34,256,255,0.000001353164687500001,0.7999999979024506,34601.062332444715,8.59591140831157,860579.4240114357
1929,"plate",33,34,255,0.0000013531646874999935,0.7999999979024532,33719.4105975917,8.694288143173281,875849.9213829502
1930,"plate",293,254,255,0.0000027063293750000023,1.0000000000000002,32825.88799333253,8.794144968333146,891648.020396804
1931,"plate",254,33,255,0.0000013531646875000012,0.7999999979024508,32831.20556235787,8.793111104647116,891402.8892332807
1932,"plate",136,609,137,0.0000015625000000000007,0.7430939090665113,31358.436800136427,6.8343589793379245,555955.6865853298
1933,"plate",609,640,137,0.0000027699354687499967,0.9989217770250791,30038.83502420087,6.63208456258294,521934.13432626077
1934,"plate",640,664,137,0.00000264272328125,0.9988699332866735,30047.777737741533,6.63287388774069,522134.7021384905
1935,"plate",664,138,137,0.0000015624999999999963,0.7831441071552322,29710.03010135031,6.486218389353222,500866.551946376
1936,"padL",138,663,137,0.0000015624999999999984,0.7831441071552326,30776.456447026827,0.9832230126263569,77338.19940464394
1937,"padL",608,136,137,0.0000015625000000000028,0.7430939090665118,32037.930797477737,1.0277844184323546,84507.26486178667
1938,"padL",639,608,137,0.000002769935468749999,0.9989217770250793,31455.753166066424,1.0036918796984362,80591.7911498064
1939,"padL",663,639,137,0.000002642723281250002,0.9988699332866737,31376.800037002067,1.0010876180516255,80174.11352130218
1940,"plate",772,771,745,0.0000027063293750000044,1,23583.67827986052,7.033477948499428,563880.458055548
1941,"plate",771,200,745,0.0000017993701931210184,0.8649747141286491,21514.153218534124,6.406614229085936,467111.29531593435
1942,"plate",200,199,745,0.000001970695003964327,0.942262337223193,21634.502187861835,6.417182480002019,469728.1714282404
1943,"plate",746,772,745,0.0000027063293750000044,0.9999999999999998,18922.755110652215,5.36702785577087,329527.8439435905
1944,"plate",423,384,385,0.0000027063293749999985,1.0000000000000002,29333.403908074288,9.182347741745346,955776.2999944246
1945,"plate",384,346,385,0.0000027063293749999993,1,29302.666790978426,9.152698168755018,949197.79898538
1946,"plate",346,347,385,0.0000027063293749999993,1,28454.036616047713,9.381756456197715,992900.9602239172
1947,"plate",424,423,385,0.0000027063293749999985,1,28648.481148038547,9.286980210647698,973782.9954915992
1948,"plate",386,424,385,0.0000027063293749999985,1,27790.470614172955,9.563151835254967,1028061.9964393568
1949,"plate",347,386,385,0.0000027063293749999993,1,27758.41491481319,9.528096224069499,1020103.5556202302
1950,"plate",478,477,439,0.0000027063293750000023,1.0000000000000002,16036.566054245157,11.413722223860379,1417867.918701457
1951,"plate",400,401,439,0.0000027063293750000023,1.0000000000000002,15229.355707671242,10.754623784405032,1258948.2967597055
1952,"plate",401,440,439,0.0000027063293750000023,1.0000000000000002,17323.390744236814,11.059943757224035,1334515.3812119586
1953,"plate",440,478,439,0.0000027063293750000023,1.0000000000000002,17324.585846357048,11.060104317971614,1334550.1430718983
1954,"plate",477,438,439,0.0000027063293750000023,1.0000000000000002,13810.589654987465,10.931254726638384,1297845.8484312785
1955,"plate",438,400,439,0.0000027063293750000023,1.0000000000000002,13762.803404467122,10.91980367865392,1295232.2483078826
1956,"plate",1136,84,85,0.00000328227156250005,0.9816710084322957,1491.7793860087916,10.378436240835592,1160511.6798282769
1957,"plate",86,1135,85,0.0000032822715625000136,0.9816710084322937,4377.64140142945,10.39134643911954,1164349.4676801662
1958,"plate",1135,1136,85,0.000003282271562500032,0.9816710084322948,2918.5742828625393,10.372886420634769,1159624.3504255703
1959,"padL",532,571,531,0.0000027063293750000023,0.9999999999999998,34345.51189389677,1.087870732248896,94677.01840669994
1960,"padL",494,532,531,0.000002706329374999998,1,34351.10673056235,1.0879577175623711,94692.15961628192
1961,"padL",493,494,531,0.0000027063293749999976,1,35137.79071057602,1.1096248034380527,98501.37635239496
1962,"padL",571,570,531,0.000002706329375000002,0.9999999999999998,33833.26488176867,1.0675851346734215,91179.04158205341
1963,"padL",570,530,531,0.000002706329375000002,1.0000000000000002,34600.91826118862,1.0883090054929339,94753.3193149615
1964,"padL",530,493,531,0.0000027063293749999972,1,34603.030527169125,1.08832412990729,94755.9529390768
1965,"plate",818,789,790,0.0000027063293750000006,1,25839.340155393536,7.695792050578616,673758.5912166925
1966,"plate",789,763,790,0.0000027063293749999917,1,26265.96037727615,7.846063061179798,701582.2133765445
1967,"plate",764,791,790,0.0000027063293749999917,0.9999999999999998,29659.902030953326,9.489460486044482,1019424.9879185361
1968,"plate",791,819,790,0.0000027063293750000006,1,27589.56559309669,8.84359034861036,883189.3329676894
1969,"plate",819,818,790,0.0000027063293750000006,0.9999999999999998,28844.365798547708,9.210852179738096,960696.3311012671
1970,"plate",763,764,790,0.0000027063293749999917,1,23646.52371426358,7.072261012661258,568797.0273900753
1971,"plate",1138,83,1137,0.000003282271562500032,0.9816710084322948,2918.574282934192,10.372886420630762,1159624.3504246979
1972,"plate",83,84,1137,0.0000032822715625000136,0.9816710084322937,1491.7793860784814,10.378436240833544,1160511.6798278305
1973,"plate",84,1136,1137,0.000003282271562500032,0.9816710084322948,343.61263524065726,10.363645033865481,1157088.1944617468
1974,"plate",1136,1098,1137,0.0000027063293750000044,0.9999999999999998,418.7035586941056,10.363645033865481,1157088.0102585063
1975,"plate",1033,1072,1071,0.0000027063293750000044,1,30930.969144993458,8.938964265276205,913178.6645063745
1976,"plate",1072,1110,1071,0.0000027063293749999955,0.9999999999999998,30925.73708377796,8.926644169645584,910413.7611801942
1977,"plate",1070,1032,1071,0.0000027063293750000044,0.9999999999999998,29284.473205032707,9.229791485920767,964940.6564894373
1978,"plate",1109,1070,1071,0.0000027063293749999955,1,29276.945039986582,9.213892237061387,961345.0790359826
1979,"plate",1032,1033,1071,0.0000027063293750000044,1,30056.895996048628,9.004706107929673,922633.0532110606
1980,"plate",1110,1109,1071,0.0000027063293749999955,1,30135.321584776026,9.114270068460655,944693.5158212609
1981,"plate",722,746,721,0.0000027063293749999955,0.9999999999999998,16270.933375857565,4.4514056028567195,227657.65114183936
1982,"plate",699,722,721,0.000002706329375,1,15094.143755685132,4.132266987133109,196286.12271525842
1983,"plate",198,698,721,0.00000156480846875003,0.7300765515352564,4133.266903908764,1.1574148815010192,15352.287863606189
1984,"plate",199,198,721,0.00000283420130475869,0.9849138673448482,10672.180923360906,3.026975005395362,104925.39909963585
1985,"plate",745,199,721,0.0000021827046516222434,0.8958316422276275,13022.233311603917,3.699802109864452,156619.8708059735
1986,"plate",698,699,721,0.000002706329375,1,11230.324350319745,3.115473325333869,111366.63494129524
1987,"plate",746,745,721,0.0000027063293749999955,1,16504.954179681652,4.678224311083891,250746.15295576578
1988,"plate",1094,1055,1056,0.0000027063293749999955,1,11841.19565427339,10.521364899339401,1200419.645952677
1989,"plate",1055,1017,1056,0.0000027063293750000044,0.9999999999999998,11852.709374663065,10.52256121105994,1200665.6151769375
1990,"plate",1017,1018,1056,0.0000027063293750000044,1,10297.767176120455,10.541971501408144,1203201.1167762687
1991,"plate",1095,1094,1056,0.0000027063293749999955,1,10291.924347066679,10.45078738017653,1182531.6989412797
1992,"plate",1018,1057,1056,0.0000027063293750000044,1,8780.073465416914,10.448304217087442,1180347.5596117326
1993,"plate",1057,1095,1056,0.0000027063293749999955,0.9999999999999998,8763.832199368362,10.446132160246483,1179885.2203679176
1994,"plate",314,276,315,0.0000027063293750000023,1.0000000000000002,11805.528177480952,10.477005488244956,1190330.0097953274
1995,"plate",353,314,315,0.0000027063293750000023,1.0000000000000002,11812.318130340407,10.47746544685899,1190417.9643964698
1996,"plate",316,354,315,0.0000027063293750000023,1.0000000000000002,8786.741989173324,10.435557131472555,1177493.7647905687
1997,"plate",277,316,315,0.0000027063293750000023,1.0000000000000002,8776.46109732874,10.434574923932892,1177290.7152862023
1998,"plate",354,353,315,0.0000027063293750000023,1.0000000000000002,10294.63775498284,10.501395695687108,1193988.3488301784
1999,"plate",276,277,315,0.0000027063293750000023,1.0000000000000002,10281.414698170038,10.43293213345139,1178505.758255657
2000,"plate",285,324,323,0.0000027063293750000023,1.0000000000000002,14836.151025392028,10.476685863713557,1194742.8291515866
2001,"plate",324,362,323,0.0000027063293750000023,1.0000000000000002,14835.540019583243,10.4766829422068,1194744.1636526631
2002,"plate",284,285,323,0.0000027063293750000023,1.0000000000000002,13262.597497681158,10.430021658648409,1181771.7066559286
2003,"plate",362,361,323,0.0000027063293750000023,1.0000000000000002,13425.691333190243,10.57339331299753,1214469.5080395862
2004,"plate",361,322,323,0.0000027063293750000023,1.0000000000000002,11812.318130549724,10.477465446822585,1190417.9643899584
2005,"plate",322,284,323,0.0000027063293750000023,1.0000000000000002,11805.528178417668,10.477005488208523,1190330.0097860666
2006,"plate",498,460,499,0.0000027063293750000044,0.9999999999999998,30017.096376949943,8.102528043872415,755754.2769366696
2007,"plate",537,498,499,0.000002706329375,1,30065.074190635944,8.13732568409077,762817.7555733685
2008,"plate",461,500,499,0.0000027063293750000006,0.9999999999999998,29163.84042023306,8.480444724902481,820646.7574105072
2009,"plate",500,538,499,0.0000027063293749999964,1.0000000000000002,29309.543269739635,8.553250691878848,835548.4337446546
2010,"plate",460,461,499,0.0000027063293750000006,1,30207.2376308603,8.563026458709388,840045.5873329189
2011,"plate",538,537,499,0.0000027063293749999964,1.0000000000000002,28668.858749378156,7.932467541654115,722060.0210285196
2012,"plate",256,295,294,0.0000027063293750000023,1.0000000000000002,35368.83096952966,8.484331895275826,842901.7543440218
2013,"plate",295,333,294,0.0000027063293750000023,1.0000000000000002,35366.6489681772,8.485593864370442,843213.608848354
2014,"plate",255,256,294,0.0000027063293750000023,1.0000000000000002,34595.97300871227,8.596507778944368,860725.9240811896
2015,"plate",333,332,294,0.0000027063293750000023,1.0000000000000002,34348.61644099674,8.517184160366668,845058.5983862396
2016,"plate",332,293,294,0.0000027063293750000023,1.0000000000000002,33633.97255210121,8.66898585409609,870906.776646555
2017,"plate",293,255,294,0.0000027063293750000023,1.0000000000000002,33635.888419105315,8.666432242305943,870308.6581880848
2018,"plate",910,872,911,0.0000027063293749999955,0.9999999999999998,16639.661843407393,11.865345600683904,1531895.1701801938
2019,"plate",949,910,911,0.0000027063293750000044,1,16514.93665569186,11.823159321112438,1521280.3749052216
2020,"plate",950,949,911,0.0000027063293750000044,1,17802.598014070885,11.362226523670232,1408447.0088862504
2021,"plate",872,873,911,0.0000027063293749999955,1,20294.622733204968,13.063162128648283,1861509.3626973536
2022,"plate",873,912,911,0.0000027063293749999955,1,20846.690560136878,12.052233869335327,1589186.4597506614
2023,"plate",912,950,911,0.0000027063293750000044,0.9999999999999998,20869.338915474906,12.052382706093834,1589119.043236091
2024,"plate",557,594,593,0.0000027063293750000044,1,32859.60950327129,13.740466668017605,2092143.8584264976
2025,"plate",217,216,593,8.863584241284491e-7,0.49004880379508997,33465.15779259676,16.9216425286428,3151459.3963907836
2026,"plate",216,556,593,0.0000029762648437500327,0.9822290582540513,31439.072587499486,15.939301758091322,2791145.7646578867
2027,"plate",556,557,593,0.0000027063293750000044,1,27982.591138998996,13.281667089021273,1945346.1327915094
2028,"plate",594,218,593,0.0000020470851449250656,0.8940178424870197,35336.40830561672,14.734400413836722,2411913.831947461
2029,"plate",218,217,593,8.78280817492447e-7,0.47625541771470403,37610.16117263518,15.744793148679653,2745720.2254281854
2030,"plate",228,6,7,0.0000013531646874999992,0.7999999979024515,33719.410620414594,8.694288143191258,875849.9213790495
2031,"plate",229,228,7,0.0000013531646875000012,0.7999999979024509,32831.20555288304,8.793111104661065,891402.8892388515
2032,"plate",8,229,7,0.0000013531646875000012,0.7999999979024508,31950.783437353486,8.90511726619856,909829.2927384195
2033,"plate",1048,1087,1086,0.0000027063293749999917,0.9999999999999998,30135.321584815272,9.114270068490384,944693.5158273182
2034,"plate",1087,1125,1086,0.0000027063293750000006,1,30134.420794371486,9.105846485334375,942773.0772459293
2035,"plate",1047,1048,1086,0.0000027063293749999917,1,30925.737083821663,8.926644169675084,910413.761186115
2036,"plate",1125,1124,1086,0.0000027063293750000006,0.9999999999999998,31038.31232924071,9.010293866997028,927223.8549224421
2037,"plate",1085,1047,1086,0.0000027063293749999955,0.9999999999999998,31851.15786220144,8.860722644136771,901122.8132164468
2038,"plate",1124,1085,1086,0.0000027063293750000044,1,31851.46597070435,8.854443509136878,899690.645396787
2039,"plate",826,793,827,0.0000027063293750000044,0.9999999999999998,3988.869004995339,8.970334696210633,867620.1302091209
2040,"plate",865,826,827,0.0000027063293749999955,1,3766.3304152170526,8.721745159629023,820332.2822078272
2041,"plate",794,828,827,0.0000027063293750000044,1,1774.7055537181825,8.06488338890373,700826.0485664639
2042,"plate",828,866,827,0.0000027063293749999955,0.9999999999999998,1694.5480791339282,8.012358293262658,691755.7168352547
2043,"plate",866,865,827,0.0000027063293749999955,1,3333.897243783215,9.148926787425713,902271.0198333747
2044,"plate",793,794,827,0.0000027063293750000044,1,1963.83520009991,7.218038800169167,561495.7588729835
2045,"plate",448,409,410,0.0000027063293750000023,1.0000000000000002,33706.303010249074,8.328622305676367,808728.4205912914
2046,"plate",409,371,410,0.000002706329375000003,1,33709.604260090135,8.321805963844987,807184.2239918533
2047,"plate",449,448,410,0.0000027063293750000023,1.0000000000000002,33949.99058868106,8.076460055614339,764527.315951678
2048,"plate",371,372,410,0.000002706329375000003,1,34912.33943936868,8.347974700979817,816428.1718415554
2049,"plate",372,411,410,0.000002706329375000003,1,35322.64903332043,8.150248018284406,782470.1557191622
2050,"plate",411,449,410,0.0000027063293750000023,1.0000000000000002,35315.27532479398,8.152713599382139,783080.8218522165
2051,"plate",274,312,273,0.0000027063293750000023,1.0000000000000002,19015.55866035393,10.276519922912787,1157862.2460669274
2052,"plate",235,274,273,0.0000027063293750000023,1.0000000000000002,19022.27738738011,10.275410396252092,1157575.2741108185
2053,"plate",272,234,273,0.0000027063293750000023,1.0000000000000002,21665.397919006096,10.11015411473647,1127178.6718705932
2054,"plate",311,272,273,0.0000027063293750000023,1.0000000000000002,21657.47922357532,10.112898739872717,1127856.7170308742
2055,"plate",234,235,273,0.0000027063293750000023,1.0000000000000002,20274.499164917277,10.167224230774346,1136500.276496439
2056,"plate",312,311,273,0.0000027063293750000023,1.0000000000000002,20562.642092806185,10.271454500113007,1160026.38701654
2057,"plate",627,652,651,0.000002706329375,1,22015.880549683898,6.348093056362184,460086.7889857846
2058,"plate",220,626,651,0.000002763923630621014,0.9552341687490495,24115.617259450257,7.36863723248192,616757.531340263
2059,"plate",626,627,651,0.000002706329375,1,26961.65957249753,8.25322681769334,774425.2005154502
2060,"plate",652,674,651,0.0000027063293750000044,0.9999999999999998,21035.047210715486,6.067496972520534,421071.89260273427
2061,"plate",221,220,651,0.0000026644819346930377,0.9165354893101905,22130.95785600958,6.579143422121278,493293.44561320404
2062,"plate",674,221,651,0.000003147258089122248,0.9669992287644267,17813.150729776276,5.139591778149706,301856.26617668587
2063,"padR",780,808,807,0.0000027063293749999955,1,33373.68015565158,1.0528788899936068,88684.31655953357
2064,"padR",808,847,807,0.0000027063293750000044,0.9999999999999998,33381.047170955506,1.0530589368520336,88714.64995871481
2065,"padR",846,806,807,0.0000027063293750000044,1,32946.618151081464,1.0461683830582078,87557.46285684999
2066,"padR",806,779,807,0.0000027063293749999955,0.9999999999999998,32925.436194196234,1.0455751856969675,87458.19751561985
2067,"padR",779,780,807,0.0000027063293749999955,1,32618.26273553895,1.03196590968974,85196.29110094182
2068,"padR",847,846,807,0.0000027063293750000044,1,33831.722318748216,1.0714528739161486,91840.90088185394
